record_id,doi,rdf_file,item_id,pdf_relpath,pdf_abs_path,pdf_exists,pdf_size_bytes,match_status,matched_by
http://zotero.org/users/19517875/items/9TJNHKWL,10.1371/journal.pone.0266465,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13844,files/13844/Imaizumi et al. - 2022 - Quantitative measurement of diffusion-weighted imaging signal using expression-controlled aquaporin-.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13844/Imaizumi et al. - 2022 - Quantitative measurement of diffusion-weighted imaging signal using expression-controlled aquaporin-.pdf,True,1143941,matched,doi
http://zotero.org/users/19517875/items/J8RSACH6,10.1002/anie.202404328,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13846,files/13846/Wang et al. - 2024 - Fluorescence Lifetime Imaging of Lipid Heterogeneity in the Inner Mitochondrial Membrane with a Supe.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13846/Wang et al. - 2024 - Fluorescence Lifetime Imaging of Lipid Heterogeneity in the Inner Mitochondrial Membrane with a Supe.pdf,True,2097781,matched,doi
http://zotero.org/users/19517875/items/B78Z8EFY,10.1007/s12149-022-01769-x,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13848,files/13848/Imabayashi et al. - 2022 - Automated semi-quantitative amyloid PET analysis technique without MR images for Alzheimer’s disease.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13848/Imabayashi et al. - 2022 - Automated semi-quantitative amyloid PET analysis technique without MR images for Alzheimer’s disease.pdf,True,2424983,matched,doi
http://zotero.org/users/19517875/items/RJIJRN5L,10.1002/adom.202301864,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17891,files/17891/Wang et al. - 2024 - Zero‐Dimensional Organic–Inorganic Hybrid Zinc Halides for Multiple Applications in Anti‐Counterfeit.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17891/Wang et al. - 2024 - Zero‐Dimensional Organic–Inorganic Hybrid Zinc Halides for Multiple Applications in Anti‐Counterfeit.pdf,True,5368766,matched,doi
http://zotero.org/users/19517875/items/FAXDX5PB,10.1038/s41598-023-34339-w,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13851,files/13851/Hirai et al. - 2023 - Optimizing 3DCT image registration for interfractional changes in carbon-ion prostate radiotherapy.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13851/Hirai et al. - 2023 - Optimizing 3DCT image registration for interfractional changes in carbon-ion prostate radiotherapy.pdf,True,4582304,matched,title
http://zotero.org/users/19517875/items/E67GBEGI,10.1038/s41598-025-17495-z,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18012,files/18012/Kondo et al. - 2025 - Integrating spatial and chemical information enhances differentiation of non-alcoholic steatohepatit.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18012/Kondo et al. - 2025 - Integrating spatial and chemical information enhances differentiation of non-alcoholic steatohepatit.pdf,True,9223081,matched,title
http://zotero.org/users/19517875/items/MYWQI6U2,10.2174/0115734056317489240808094924,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18976,files/18976/Shahwar et al. - 2024 - Classification of Pneumonia via a Hybrid ZFNet-Quantum Neural Network Using a Chest X-ray Dataset.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18976/Shahwar et al. - 2024 - Classification of Pneumonia via a Hybrid ZFNet-Quantum Neural Network Using a Chest X-ray Dataset.pdf,True,9410372,matched,title
http://zotero.org/users/19517875/items/D5ZKB55Z,10.1093/rb/rbaf025,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17934,files/17934/Li et al. - 2025 - In vivo dynamic visualization and evaluation of collagen degradation utilizing NIR-II fluores.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17934/Li et al. - 2025 - In vivo dynamic visualization and evaluation of collagen degradation utilizing NIR-II fluores.pdf,True,2900218,matched,title
http://zotero.org/users/19517875/items/5XCDM2NZ,10.1016/j.molstruc.2024.139262,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18830,files/18830/Zhou et al. - 2024 - Novel triphenylamine-pyrene-based AIEgens Specific detection and imaging of H2O2 in aqueous solutio.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18830/Zhou et al. - 2024 - Novel triphenylamine-pyrene-based AIEgens Specific detection and imaging of H2O2 in aqueous solutio.pdf,True,5199219,matched,title
http://zotero.org/users/19517875/items/LQGWZ2DI,10.1021/acs.nanolett.2c00040,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13857,files/13857/Liu et al. - 2022 - Silicon-Vacancy Nanodiamonds as High Performance Near-Infrared Emitters for Live-Cell Dual-Color Ima.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13857/Liu et al. - 2022 - Silicon-Vacancy Nanodiamonds as High Performance Near-Infrared Emitters for Live-Cell Dual-Color Ima.pdf,True,4870284,matched,doi
http://zotero.org/users/19517875/items/TUPXYBP8,10.1109/access.2025.3639179,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17905,files/17905/T M et al. - 2025 - Quantum-Optimized Probabilistic U-Net With Quantum Entropy Calibration and Active Annotation for Rel.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17905/T M et al. - 2025 - Quantum-Optimized Probabilistic U-Net With Quantum Entropy Calibration and Active Annotation for Rel.pdf,True,5729438,matched,title
http://zotero.org/users/19517875/items/EAZJBRSF,10.1016/j.matdes.2022.110736,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18831,files/18831/Zhang et al. - 2022 - A mitochondrial-targetable fluorescent probe based on high-quality InP quantum dots for the imaging.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18831/Zhang et al. - 2022 - A mitochondrial-targetable fluorescent probe based on high-quality InP quantum dots for the imaging.pdf,True,3784117,matched,title
http://zotero.org/users/19517875/items/LKSIT3GL,10.3390/antiox14030311,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13861,files/13861/Ye et al. - 2025 - A Fluorescent Probe for Imaging and Treating S-Nitrosation Stress in OGDR Cells.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13861/Ye et al. - 2025 - A Fluorescent Probe for Imaging and Treating S-Nitrosation Stress in OGDR Cells.pdf,True,3824779,matched,title
http://zotero.org/users/19517875/items/7RCKW9MD,10.1038/s41598-024-61322-w,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13863,files/13863/Bilal et al. - 2024 - Breast cancer diagnosis using support vector machine optimized by improved quantum inspired grey wol.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13863/Bilal et al. - 2024 - Breast cancer diagnosis using support vector machine optimized by improved quantum inspired grey wol.pdf,True,6709753,matched,title
http://zotero.org/users/19517875/items/2AUBH22X,10.1109/tcyb.2022.3173315,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13865,files/13865/Dong et al. - 2023 - Discriminative Geometric-Structure-Based Deep Hashing for Large-Scale Image Retrieval.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13865/Dong et al. - 2023 - Discriminative Geometric-Structure-Based Deep Hashing for Large-Scale Image Retrieval.pdf,True,3592665,matched,title
http://zotero.org/users/19517875/items/EGACWCXY,10.1002/smll.202406226,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17890,files/17890/Xi et al. - 2025 - Effective One‐for‐All Phototheranostic Agent for Hypoxia‐Tolerant NIR‐II FluorescentPA Image‐Guided.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17890/Xi et al. - 2025 - Effective One‐for‐All Phototheranostic Agent for Hypoxia‐Tolerant NIR‐II FluorescentPA Image‐Guided.pdf,True,4659678,matched,doi
http://zotero.org/users/19517875/items/X9K2PWP2,10.1109/tnsre.2024.3385336,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13868,files/13868/Hossain et al. - 2024 - A Deep Quantum Convolutional Neural Network Based Facial Expression Recognition For Mental Health An.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13868/Hossain et al. - 2024 - A Deep Quantum Convolutional Neural Network Based Facial Expression Recognition For Mental Health An.pdf,True,3944745,matched,title
http://zotero.org/users/19517875/items/PTZSSF7Z,10.1002/smll.202301997,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13870,files/13870/Feye et al. - 2023 - SMART RHESINs—Superparamagnetic Magnetite Architecture Made of Phenolic Resin Hollow Spheres Coated.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13870/Feye et al. - 2023 - SMART RHESINs—Superparamagnetic Magnetite Architecture Made of Phenolic Resin Hollow Spheres Coated.pdf,True,5264149,matched,doi
http://zotero.org/users/19517875/items/3U36QYR9,10.3390/polym15061352,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13872,files/13872/Perumal et al. - 2023 - Water Soluble PMPC-Derived Bright Fluorescent NitrogenPhosphorous-Doped Carbon Dots for Fluorescent.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13872/Perumal et al. - 2023 - Water Soluble PMPC-Derived Bright Fluorescent NitrogenPhosphorous-Doped Carbon Dots for Fluorescent.pdf,True,3513589,matched,title
http://zotero.org/users/19517875/items/AWRPLSFE,10.1103/prxquantum.5.020320,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17908,files/17908/Stærkind et al. - 2024 - High-Field Optical Cesium Magnetometer for Magnetic Resonance Imaging.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17908/Stærkind et al. - 2024 - High-Field Optical Cesium Magnetometer for Magnetic Resonance Imaging.pdf,True,3147205,matched,doi
http://zotero.org/users/19517875/items/DIU8II6M,10.1002/anie.202214875,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17930,files/17930/Liu et al. - 2023 - Highly Twisted Conformation Thiopyrylium Photosensitizers for In Vivo Near Infrared‐II Imaging and R.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17930/Liu et al. - 2023 - Highly Twisted Conformation Thiopyrylium Photosensitizers for In Vivo Near Infrared‐II Imaging and R.pdf,True,3730103,matched,doi
http://zotero.org/users/19517875/items/3JDWMHXH,10.1038/s41565-022-01130-3,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18420,"files/18420/Wang et al. - 2022 - In vivo non-invasive confocal fluorescence imaging beyond 1,700 nm using superconducting nanowire si.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18420/Wang et al. - 2022 - In vivo non-invasive confocal fluorescence imaging beyond 1,700 nm using superconducting nanowire si.pdf",True,3520507,matched,title
http://zotero.org/users/19517875/items/ZHX9FFES,10.1364/optica.555278,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18994,files/18994/Liu et al. - 2025 - Computational tomography high-resolution tomographic cell imaging via transmission matrix.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18994/Liu et al. - 2025 - Computational tomography high-resolution tomographic cell imaging via transmission matrix.pdf,True,3173033,matched,title
http://zotero.org/users/19517875/items/6RW2MU3M,10.1016/j.apsb.2023.07.005,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18403,files/18403/Zeng et al. - 2023 - Novel NIR-II fluorescent probes for biliary atresia imaging.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18403/Zeng et al. - 2023 - Novel NIR-II fluorescent probes for biliary atresia imaging.pdf,True,5087420,matched,title
http://zotero.org/users/19517875/items/IPIQV2RJ,10.3390/cells11213499,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13879,files/13879/Jin et al. - 2022 - Multiplexed Imaging Reveals the Spatial Relationship of the Extracellular Acidity-Targeting pHLIP wi.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13879/Jin et al. - 2022 - Multiplexed Imaging Reveals the Spatial Relationship of the Extracellular Acidity-Targeting pHLIP wi.pdf,True,5039324,matched,title
http://zotero.org/users/19517875/items/8LWWJD3D,10.1016/j.talo.2024.100353,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18982,files/18982/Rajamanikandan et al. - 2024 - Biocompatible bright orange emissive carbon dots Multifunctional nanoprobes for highly specific sen.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18982/Rajamanikandan et al. - 2024 - Biocompatible bright orange emissive carbon dots Multifunctional nanoprobes for highly specific sen.pdf,True,7824856,matched,title
http://zotero.org/users/19517875/items/F9XW7JQ9,10.3390/app13064009,,,,,False,0,no_match,
http://zotero.org/users/19517875/items/FA8SW2GR,10.1039/d3an01555f,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18421,files/18421/Koziol-Bohatkiewicz et al. - 2024 - Fast cancer imaging in pancreatic biopsies using infrared imaging.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18421/Koziol-Bohatkiewicz et al. - 2024 - Fast cancer imaging in pancreatic biopsies using infrared imaging.pdf,True,1550261,matched,title
http://zotero.org/users/19517875/items/EG6WSTVJ,10.1002/advs.202207004,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13885,files/13885/Zhang et al. - 2023 - High‐Performance X‐Ray Imaging using Lanthanide Metal–Organic Frameworks.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13885/Zhang et al. - 2023 - High‐Performance X‐Ray Imaging using Lanthanide Metal–Organic Frameworks.pdf,True,4885710,matched,doi
http://zotero.org/users/19517875/items/3GRB5IF7,10.34133/research.0186,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18824,files/18824/Xu et al. - 2023 - Imaging Carotid Plaque Burden in Living Mice via Hybrid Semiconducting Polymer Nanoparticles-Based N.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18824/Xu et al. - 2023 - Imaging Carotid Plaque Burden in Living Mice via Hybrid Semiconducting Polymer Nanoparticles-Based N.pdf,True,17185440,matched,doi
http://zotero.org/users/19517875/items/T62NF8RD,10.1002/admi.202300659,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13888,files/13888/Pagano et al. - 2024 - Nanocrystalline Lead Halide Perovskites to Boost Time‐of‐Flight Performance of Medical Imaging Detec.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13888/Pagano et al. - 2024 - Nanocrystalline Lead Halide Perovskites to Boost Time‐of‐Flight Performance of Medical Imaging Detec.pdf,True,2535658,matched,doi
http://zotero.org/users/19517875/items/5JPHJ5YZ,10.1016/j.mtbio.2022.100397,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18041,files/18041/Li et al. - 2022 - Tumor microenvironment enhanced NIR II fluorescence imaging for tumor precise surgery navigation via.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18041/Li et al. - 2022 - Tumor microenvironment enhanced NIR II fluorescence imaging for tumor precise surgery navigation via.pdf,True,5114719,matched,title
http://zotero.org/users/19517875/items/6RMM89DL,10.1016/j.isci.2025.114141,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,18411,files/18411/Xu et al. - 2026 - Deep learning-enabled high-performance multiphoton fluorescence vascular imaging using clinically ap.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/18411/Xu et al. - 2026 - Deep learning-enabled high-performance multiphoton fluorescence vascular imaging using clinically ap.pdf,True,8726922,matched,title
http://zotero.org/users/19517875/items/ZAQ6QDDL,10.1021/acsomega.5c09930,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17974,files/17974/Yu et al. - 2026 - Novel Synergistic Strategy for Enhanced Performance in NIR-II FI-PAI-MRI Trimodal Imaging.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17974/Yu et al. - 2026 - Novel Synergistic Strategy for Enhanced Performance in NIR-II FI-PAI-MRI Trimodal Imaging.pdf,True,7037579,matched,doi
http://zotero.org/users/19517875/items/DZJ6R8PD,10.1007/s00216-024-05225-9,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13893,files/13893/Wegner and Resch-Genger - 2024 - The 2023 Nobel Prize in Chemistry Quantum dots.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13893/Wegner and Resch-Genger - 2024 - The 2023 Nobel Prize in Chemistry Quantum dots.pdf,True,3592396,matched,doi
http://zotero.org/users/19517875/items/XZBDQAEL,10.3389/fonc.2025.1652509,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17979,files/17979/Wu et al. - 2025 - Machine learning-driven prediction of intratumoral tertiary lymphoid structures in hepatocellular ca.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17979/Wu et al. - 2025 - Machine learning-driven prediction of intratumoral tertiary lymphoid structures in hepatocellular ca.pdf,True,10205733,matched,title
http://zotero.org/users/19517875/items/LAAYPFM4,10.1002/adhm.202401358,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17876,files/17876/Zhu et al. - 2024 - Phototheranostic LPP‐QDs‐IR‐820 Nanocomposites for Specific NIR‐II Imaging of Lymphatic and Photothe.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17876/Zhu et al. - 2024 - Phototheranostic LPP‐QDs‐IR‐820 Nanocomposites for Specific NIR‐II Imaging of Lymphatic and Photothe.pdf,True,6732675,matched,doi
http://zotero.org/users/19517875/items/6PNF6Y6M,10.1103/pkmv-x47f,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17986,files/17986/Spiecker et al. - 2025 - X-ray phase contrast imaging with kilometer propagation distance within a meter.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17986/Spiecker et al. - 2025 - X-ray phase contrast imaging with kilometer propagation distance within a meter.pdf,True,3775197,matched,doi
http://zotero.org/users/19517875/items/6ISK7U8Z,10.1038/s41598-024-75333-0,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13898,files/13898/Praseetha et al. - 2024 - Green synthesis of highly fluorescent carbon quantum dots from almond resin for advanced theranostic.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13898/Praseetha et al. - 2024 - Green synthesis of highly fluorescent carbon quantum dots from almond resin for advanced theranostic.pdf,True,2548988,matched,title
http://zotero.org/users/19517875/items/37WM6ALP,10.1088/2058-9565/acfc61,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,13900,files/13900/Bhatia et al. - 2023 - Federated quanvolutional neural network a new paradigm for collaborative quantum learning.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/13900/Bhatia et al. - 2023 - Federated quanvolutional neural network a new paradigm for collaborative quantum learning.pdf,True,2496172,matched,doi
http://zotero.org/users/19517875/items/4EVR8HZR,10.1002/adfm.202418867,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/IEEE-QC-NoDuplicates-1-500.rdf,17900,files/17900/Tian et al. - 2025 - Molecular Etching‐Derived High‐Brightness NIR‐II Gold Nanoclusters for High‐Resolution Bioimaging an.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDuplicates-1-500/files/17900/Tian et al. - 2025 - Molecular Etching‐Derived High‐Brightness NIR‐II Gold Nanoclusters for High‐Resolution Bioimaging an.pdf,True,6019714,matched,doi
